"state","city","city_layoff"
"New York","Eastport",3
"New York","Eden",39
"New York","Edgewood",336
"New York","Eggertsville",73
"New York","Ellenville",299
"New York","Elma",661
"New York","Elmhurst",NA
"New York","Elmira",680
"New York","Elmont",1203
"New York","Elmsford",1294
"New York","Endicott",561
"New York","Endwell",151
"New York","Fabius",216
"New York","Fairport",473
"New York","Falconer",837
"New York","Far Rockaway",1549
"New York","Farmingdale",NA
"New York","Farmington",95
"New York","Farmington/R ochester",352
"New York","Farmingville",93
"New York","Fayetteville",174
"New York","Feura Bush",208
"New York","Fishkill",917
"New York","Floral Park",3
"New York","Flushing",NA
"New York","Forest Hills",18
"New York","Forestport",70
"New York","Fort Ann",10
"New York","Fort Drum",455
"New York","Fort Edward",137
"New York","Frankfort",75
"New York","Franklin Park",21
"New York","Franklin Square",38
"New York","Fredonia",406
"New York","Freeport",328
"New York","Freeport/Fran klin Square/Westb ury",52
"New York","Fresh Meadows",336
"New York","Frewsburg",83
"New York","Fulton",812
"New York","Garden City",NA
"New York","Garden City Park",356
"New York","Garden City/Rockville Center/Hewlet t",14
"New York","Geneseo",418
"New York","Geneva",NA
"New York","Getzville",1638
"New York","Glen Cove",1232
"New York","Glen Head",53
"New York","Glendale",214
"New York","Glenmont",100
"New York","Glens Falls",309
"New York","Glenville",175
"New York","Gloversville",367
"New York","Goshen",177
"New York","Gouverneur",549
"New York","Gowanda",189
"New York","Grand Island",86
"New York","Great Neck",433
"New York","Great Neck/Woodbu ry/New Hyde Park/Oceansi
 de",44
"New York","Green Island",170
"New York","Greenport",74
"New York","Greenvale",66
"New York","Guilderland",NA
"New York","Guilderland Center",126
"New York","Hamburg",309
"New York","Hamilton",128
"New York","Hampton Bays",26
"New York","Harriman",116
"New York","Harrison",799
"New York","Hartsdale",279
"New York","Hastings on Hudson",16
"New York","Hastings-on- Hudson",122
"New York","Hauppauge",NA
"New York","Hawthorne",642
"New York","Hempstead",433
"New York","Hempstead Village",56
"New York","Henrietta",607
"New York","Herkimer",51
"New York","Hicksville",1093
"New York","Highland Mills",7
"New York","Hogansburg",700
"New York","Holbrook",150
"New York","Hollis",19
"New York","Holliswood",376
"New York","Holmes",56
"New York","Holtsville",190
"New York","Honeoye Falls",425
"New York","Hoosick Falls",49
"New York","Hopewell Junction",2005
"New York","Hornell",1034
"New York","Horseheads",1511
"New York","Houghton",38
"New York","Howard Beach",NA
"New York","Howes Cave",6
"New York","Hudson",437
"New York","Hudson Falls",40
"New York","Huguenot",61
"New York","Hunter",55
"New York","Huntington",487
"New York","Huntington Station",404
"New York","Huntington Station/Garde n City",89
"New York","Huntington/M elville",50
"New York","Hyde Park",18
"New York","Ilion",717
"New York","Inwood",NA
"New York","Irondequoit",5
"New York","Irving",302
"New York","Irvington",96
"New York","Island Park",31
"New York","Islandia",826
"New York","Ithaca",NA
"New York","Jackson Heights",384
"New York","Jamaica",NA
"New York","Jamestown",665
"New York","Jamesville",2
"New York","Jericho",810
"New York","Johnson",8
"New York","Johnson City",660
"New York","Johnstown",566
"New York","Kew Gardens",2
"New York","Kings Point",53
"New York","Kingston",799
"New York","Kirkwood",790
"New York","Lackawanna",83
"New York","Lake George",NA
"New York","Lake Grove",1042
"New York","Lake Katrine",123
"New York","Lake Placid",NA
"New York","Lake Ronkonkoma",103
"New York","Lake Success",NA
"New York","Lakewood",586
"New York","Lancaster",745
"New York","Lansing",254
"New York","Latham",NA
"New York","Laurelton",234
"New York","Lawrence",318
"New York","Levittown",226
"New York","Lindenhurst",610
"New York","Little Falls",62
"New York","Little Valley",90
"New York","Liverpool",482
"New York","Lockport",286
"New York","Locust Valley",68
"New York","Long Beach",682
"New York","Long Island",308
"New York","Long Island City",NA
"New York","Loudonville",193
"New York","Lowville",158
"New York","Lynbrook",NA
"New York","Lyons",294
"New York","Mahopac",42
"New York","Malone",70
"New York","Malta",465
"New York","Manhasset",413
"New York","Manhattan",332
"New York","Marcy",42
"New York","Marion",45
"New York","Maryknoll",38
"New York","Maspeth",1789
"New York","Massapequa",496
"New York","Massapequa Park",22
"New York","Massena",653
"New York","Mattituck",211
"New York","Mattydale",55
"New York","McConnelsvill e",90
